start_time,load_1_fixed_corr_mwh,load_2_fixed_corr_mwh,correction_2_fixed,load_3_wind_scaled_mwh,solar_load_mwh,solar_own_use_addition_mwh,final_load_mwh,load_3_wind_scaled_mw,solar_own_use_mw,final_load_mw,solar_to_load_ratio_pct,solar_own_use_efficiency,actual_load_mwh,wind_addition_mwh
2023-12-26 03:15:00,2268.75,2301.1873109879034,32.437310987903224,2445.731710987903,0.0,0.0,2445.731710987903,9782.926843951613,0.0,9782.926843951613,0.0,0.0,2639.75,144.5444
2023-12-26 03:30:00,2261.0,2293.4373109879034,32.437310987903224,2435.1442109879035,0.0,0.0,2435.1442109879035,9740.576843951614,0.0,9740.576843951614,0.0,0.0,2632.0,141.7069
2023-12-26 03:45:00,2254.25,2286.6873109879034,32.437310987903224,2427.9249109879033,0.0,0.0,2427.9249109879033,9711.699643951613,0.0,9711.699643951613,0.0,0.0,2625.25,141.23760000000001
2023-12-26 04:00:00,2260.0,2292.4373109879034,32.437310987903224,2435.055010987903,0.0,0.0,2435.055010987903,9740.220043951613,0.0,9740.220043951613,0.0,0.0,2631.0,142.61769999999999
2023-12-26 04:15:00,2252.0,2284.4373109879034,32.437310987903224,2429.6150109879036,0.0,0.0,2429.6150109879036,9718.460043951614,0.0,9718.460043951614,0.0,0.0,2623.0,145.17770000000002
2023-12-26 04:30:00,2262.5,2294.9373109879034,32.437310987903224,2441.211710987903,0.0,0.0,2441.211710987903,9764.846843951613,0.0,9764.846843951613,0.0,0.0,2633.5,146.27439999999999
2023-12-26 04:45:00,2260.0,2292.4373109879034,32.437310987903224,2438.5668109879034,0.0,0.0,2438.5668109879034,9754.267243951614,0.0,9754.267243951614,0.0,0.0,2631.0,146.1295
2023-12-26 05:00:00,2272.5,2304.9373109879034,32.437310987903224,2450.2828109879033,0.0,0.0,2450.2828109879033,9801.131243951613,0.0,9801.131243951613,0.0,0.0,2643.5,145.3455
2023-12-26 05:15:00,2280.0,2312.4373109879034,32.437310987903224,2454.9996109879035,0.0,0.0,2454.9996109879035,9819.998443951614,0.0,9819.998443951614,0.0,0.0,2651.0,142.56230000000002
2023-12-26 05:30:00,2284.25,2316.6873109879034,32.437310987903224,2456.3450109879036,0.0,0.0,2456.3450109879036,9825.380043951614,0.0,9825.380043951614,0.0,0.0,2655.25,139.6577
2023-12-26 05:45:00,2297.5,2329.9373109879034,32.437310987903224,2467.7155109879036,0.0,0.0,2467.7155109879036,9870.862043951614,0.0,9870.862043951614,0.0,0.0,2668.5,137.7782
2023-12-26 06:00:00,2351.25,2383.6873109879034,32.437310987903224,2517.783210987903,0.0,0.0,2517.783210987903,10071.132843951613,0.0,10071.132843951613,0.0,0.0,2722.25,134.0959
2023-12-26 06:15:00,2374.75,2407.1873109879034,32.437310987903224,2539.6918109879034,0.0,0.0,2539.6918109879034,10158.767243951614,0.0,10158.767243951614,0.0,0.0,2745.75,132.5045
2023-12-26 06:30:00,2403.0,2435.4373109879034,32.437310987903224,2567.7088109879032,0.0,0.0,2567.7088109879032,10270.835243951613,0.0,10270.835243951613,0.0,0.0,2774.0,132.2715
2023-12-26 06:45:00,2430.0,2462.4373109879034,32.437310987903224,2595.6523109879035,0.0,0.0,2595.6523109879035,10382.609243951614,0.0,10382.609243951614,0.0,0.0,2801.0,133.215
2023-12-26 07:00:00,2492.0,2524.4373109879034,32.437310987903224,2659.544010987903,0.0,0.0,2659.544010987903,10638.176043951613,0.0,10638.176043951613,0.0,0.0,2863.0,135.10670000000002
2023-12-26 07:15:00,2516.0,2548.4373109879034,32.437310987903224,2683.9196109879035,0.0,0.0,2683.9196109879035,10735.678443951614,0.0,10735.678443951614,0.0,0.0,2887.0,135.4823
2023-12-26 07:30:00,2556.0,2588.4373109879034,32.437310987903224,2723.6743109879035,0.0,0.0,2723.6743109879035,10894.697243951614,0.0,10894.697243951614,0.0,0.0,2927.0,135.237
2023-12-26 07:45:00,2601.5,2633.9373109879034,32.437310987903224,2767.9579109879032,0.0,0.0,2767.9579109879032,11071.831643951613,0.0,11071.831643951613,0.0,0.0,2972.5,134.0206
2023-12-26 08:00:00,2676.5,2708.9373109879034,32.437310987903224,2841.3878109879033,0.0,0.0,2841.3878109879033,11365.551243951613,0.0,11365.551243951613,0.0,0.0,3047.5,132.4505
2023-12-26 08:15:00,2711.75,2744.1873109879034,32.437310987903224,2876.1323109879036,0.0,0.0,2876.1323109879036,11504.529243951614,0.0,11504.529243951614,0.0,0.0,3082.75,131.94500000000002
2023-12-26 08:30:00,2753.5,2785.9373109879034,32.437310987903224,2915.7247109879036,0.0,0.0,2915.7247109879036,11662.898843951614,0.0,11662.898843951614,0.0,0.0,3124.5,129.78740000000002
2023-12-26 08:45:00,2786.75,2819.1873109879034,32.437310987903224,2947.2395109879035,1.87085,1.3095949999999998,2948.5491059879037,11788.958043951614,5.238379999999999,11794.196423951615,0.04,70.0,3157.75,128.0522
2023-12-26 09:00:00,2827.75,2860.1873109879034,32.437310987903224,2986.1848109879033,11.3713,7.959909999999999,2994.1447209879034,11944.739243951613,31.839639999999996,11976.578883951614,0.27,70.0,3198.75,125.9975
2023-12-26 09:15:00,2843.5,2875.9373109879034,32.437310987903224,3001.4816109879034,35.286049999999996,24.700234999999996,3026.181845987903,12005.926443951614,98.80093999999998,12104.727383951613,0.82,70.0,3214.5,125.5443
2023-12-26 09:30:00,2852.0,2884.4373109879034,32.437310987903224,3012.2448109879033,92.44345,64.710415,3076.9552259879033,12048.979243951613,258.84166,12307.820903951613,2.15,70.0,3223.0,127.8075
2023-12-26 09:45:00,2857.75,2890.1873109879034,32.437310987903224,3020.6055109879035,156.87345,85.15072339159748,3105.756234379501,12082.422043951614,340.6028935663899,12423.024937518005,2.82,54.28,3228.75,130.4182
2023-12-26 10:00:00,2869.5,2901.9373109879034,32.437310987903224,3035.0752109879036,259.30355,84.63695275188954,3119.712163739793,12140.300843951614,338.54781100755815,12478.848654959173,2.79,32.64,3240.5,133.1379
2023-12-26 10:15:00,2833.5,2865.9373109879034,32.437310987903224,3001.7845109879036,352.85540000000003,85.44816955142842,3087.232680539332,12007.138043951614,341.7926782057137,12348.930722157327,2.85,24.22,3204.5,135.84720000000002
2023-12-26 10:30:00,2817.0,2849.4373109879034,32.437310987903224,2987.810410987903,456.8172,85.04256115165897,3072.852972139562,11951.241643951613,340.1702446066359,12291.411888558248,2.85,18.62,3188.0,138.3731
2023-12-26 10:45:00,2827.5,2859.9373109879034,32.437310987903224,2999.0686109879034,524.3947499999999,85.04256115165897,3084.1111721395623,11996.274443951614,340.1702446066359,12336.44468855825,2.84,16.22,3198.5,139.1313
2023-12-26 11:00:00,2810.0,2842.4373109879034,32.437310987903224,2982.2440109879035,624.86135,84.2313443521201,3066.4753553400237,11928.976043951614,336.9253774084804,12265.901421360095,2.82,13.48,3181.0,139.8067
2023-12-26 11:15:00,2820.5,2852.9373109879034,32.437310987903224,2993.0760109879034,738.5769,83.98797931225843,3077.063990300162,11972.304043951613,335.9519172490337,12308.255961200648,2.81,11.37,3191.5,140.1387
2023-12-26 11:30:00,2828.75,2861.1873109879034,32.437310987903224,3001.5177109879032,862.6539499999999,86.719075870706,3088.2367868586093,12006.070843951613,346.876303482824,12352.947147434437,2.89,10.05,3199.75,140.33040000000003
2023-12-26 11:45:00,2858.25,2890.6873109879034,32.437310987903224,3032.2994109879032,904.7620999999999,85.23184507155139,3117.531256059455,12129.197643951613,340.92738028620556,12470.12502423782,2.81,9.42,3229.25,141.61210000000003
2023-12-26 12:00:00,2891.0,2923.4373109879034,32.437310987903224,3067.4527109879036,900.4695999999999,85.8808185111825,3153.333529499086,12269.810843951615,343.52327404473,12613.334117996345,2.8,9.54,3262.0,144.0154
2023-12-26 12:15:00,2915.0,2947.4373109879034,32.437310987903224,3092.4703109879033,855.68395,86.07010243107489,3178.540413418978,12369.881243951613,344.28040972429955,12714.161653675912,2.78,10.06,3286.0,145.033
2023-12-26 12:30:00,2919.75,2952.1873109879034,32.437310987903224,3098.3642109879033,788.2628,84.88031779175121,3183.2445287796545,12393.456843951613,339.52127116700484,12732.978115118618,2.74,10.77,3290.75,146.17690000000002
2023-12-26 12:45:00,2936.0,2968.4373109879034,32.437310987903224,3115.2552109879034,744.96805,85.31296675150527,3200.568177739409,12461.020843951614,341.2518670060211,12802.272710957635,2.74,11.45,3307.0,146.8179
2023-12-26 13:00:00,2946.75,2979.1873109879034,32.437310987903224,3125.531410987903,681.4824,84.69103387185879,3210.222444859762,12502.125643951613,338.76413548743517,12840.889779439049,2.71,12.43,3317.75,146.3441
2023-12-26 13:15:00,2936.25,2968.6873109879034,32.437310987903224,3114.4026109879032,602.81235,84.12318211218158,3198.5257931000847,12457.610443951613,336.4927284487263,12794.103172400339,2.7,13.96,3307.25,145.7153
2023-12-26 13:30:00,2926.25,2958.6873109879034,32.437310987903224,3102.9012109879036,520.5349,83.79869539236603,3186.6999063802696,12411.604843951614,335.1947815694641,12746.799625521078,2.7,16.1,3297.25,144.2139
2023-12-26 13:45:00,2926.75,2959.1873109879034,32.437310987903224,3101.1705109879035,474.0671,83.98797931225843,3185.158490300162,12404.682043951614,335.9519172490337,12740.633961200649,2.71,17.72,3297.75,141.9832
2023-12-26 14:00:00,2925.5,2957.9373109879034,32.437310987903224,3097.7899109879036,429.87135,84.12318211218158,3181.913093100085,12391.159643951614,336.4927284487263,12727.65237240034,2.72,19.57,3296.5,139.85260000000002
2023-12-26 14:15:00,2953.5,2985.9373109879034,32.437310987903224,3123.840310987903,391.9724,83.71757371241215,3207.5578847003153,12495.361243951613,334.8702948496486,12830.231538801261,2.68,21.36,3324.5,137.903
2023-12-26 14:30:00,2956.25,2988.6873109879034,32.437310987903224,3123.9197109879033,347.88714999999996,83.74461427239679,3207.6643252603,12495.678843951613,334.97845708958715,12830.6573010412,2.68,24.07,3327.25,135.2324
2023-12-26 14:45:00,2972.5,3004.9373109879034,32.437310987903224,3138.7264109879034,303.87075,83.36604643261197,3222.0924574205155,12554.905643951613,333.46418573044787,12888.369829682062,2.66,27.43,3343.5,133.78910000000002
2023-12-26 15:00:00,2960.25,2992.6873109879034,32.437310987903224,3121.8269109879034,230.34490000000002,83.1226813927503,3204.9495923806535,12487.307643951613,332.4907255710012,12819.798369522614,2.66,36.09,3331.25,129.1396
2023-12-26 15:15:00,2954.25,2986.6873109879034,32.437310987903224,3110.1639109879034,182.48139999999998,83.20380307270419,3193.3677140606073,12440.655643951613,332.81521229081676,12773.47085624243,2.68,45.6,3325.25,123.47660000000002
2023-12-26 15:30:00,2950.75,2983.1873109879034,32.437310987903224,3096.1648109879034,152.72459999999998,83.71757371241215,3179.8823847003155,12384.659243951613,334.8702948496486,12719.529538801262,2.7,54.82,3321.75,112.97750000000002
2023-12-26 15:45:00,2979.75,3012.1873109879034,32.437310987903224,3113.9628109879036,130.5872,82.87931635288864,3196.842127340792,12455.851243951614,331.51726541155455,12787.368509363168,2.66,63.47,3350.75,101.77550000000001
2023-12-26 16:00:00,3022.0,3054.4373109879034,32.437310987903224,3144.4185109879036,87.23465,61.064254999999996,3205.4827659879033,12577.674043951614,244.25701999999998,12821.931063951613,1.94,70.0,3393.0,89.9812
2023-12-26 16:15:00,3050.25,3082.6873109879034,32.437310987903224,3165.7807109879036,53.620549999999994,37.53438499999999,3203.3150959879035,12663.122843951614,150.13753999999997,12813.260383951614,1.19,70.0,3421.25,83.0934
2023-12-26 16:30:00,3083.75,3116.1873109879034,32.437310987903224,3191.9825109879034,20.791,14.5537,3206.5362109879034,12767.930043951614,58.2148,12826.144843951613,0.46,70.0,3454.75,75.79520000000001
2023-12-26 16:45:00,3170.25,3202.6873109879034,32.437310987903224,3271.3245109879035,0.0,0.0,3271.3245109879035,13085.298043951614,0.0,13085.298043951614,0.0,0.0,3541.25,68.63719999999999
2023-12-26 17:00:00,3237.0,3269.4373109879034,32.437310987903224,3329.0728109879033,0.0,0.0,3329.0728109879033,13316.291243951613,0.0,13316.291243951613,0.0,0.0,3608.0,59.63550000000001
2023-12-26 17:15:00,3275.0,3307.4373109879034,32.437310987903224,3360.108510987903,0.0,0.0,3360.108510987903,13440.434043951613,0.0,13440.434043951613,0.0,0.0,3646.0,52.6712
2023-12-26 17:30:00,3297.5,3329.9373109879034,32.437310987903224,3376.2589109879036,0.0,0.0,3376.2589109879036,13505.035643951614,0.0,13505.035643951614,0.0,0.0,3668.5,46.321600000000004
2023-12-26 17:45:00,3300.5,3332.9373109879034,32.437310987903224,3375.8692109879034,0.0,0.0,3375.8692109879034,13503.476843951614,0.0,13503.476843951614,0.0,0.0,3671.5,42.931900000000006
2023-12-26 18:00:00,3273.75,3306.1873109879034,32.437310987903224,3344.8097109879036,0.0,0.0,3344.8097109879036,13379.238843951614,0.0,13379.238843951614,0.0,0.0,3644.75,38.6224
2023-12-26 18:15:00,3251.0,3283.4373109879034,32.437310987903224,3318.0818109879033,0.0,0.0,3318.0818109879033,13272.327243951613,0.0,13272.327243951613,0.0,0.0,3622.0,34.6445
2023-12-26 18:30:00,3210.5,3242.9373109879034,32.437310987903224,3272.6207109879033,0.0,0.0,3272.6207109879033,13090.482843951613,0.0,13090.482843951613,0.0,0.0,3581.5,29.683400000000002
2023-12-26 18:45:00,3180.75,3213.1873109879034,32.437310987903224,3239.0318109879036,0.0,0.0,3239.0318109879036,12956.127243951614,0.0,12956.127243951614,0.0,0.0,3551.75,25.8445
2023-12-26 19:00:00,3135.5,3167.9373109879034,32.437310987903224,3189.7758109879032,0.0,0.0,3189.7758109879032,12759.103243951613,0.0,12759.103243951613,0.0,0.0,3506.5,21.8385
2023-12-26 19:15:00,3103.0,3135.4373109879034,32.437310987903224,3155.4311109879036,0.0,0.0,3155.4311109879036,12621.724443951614,0.0,12621.724443951614,0.0,0.0,3474.0,19.9938
2023-12-26 19:30:00,3058.25,3090.6873109879034,32.437310987903224,3108.4691109879036,0.0,0.0,3108.4691109879036,12433.876443951614,0.0,12433.876443951614,0.0,0.0,3429.25,17.7818
2023-12-26 19:45:00,3034.75,3067.1873109879034,32.437310987903224,3083.2323109879035,0.0,0.0,3083.2323109879035,12332.929243951614,0.0,12332.929243951614,0.0,0.0,3405.75,16.044999999999998
2023-12-26 20:00:00,3003.25,3035.6873109879034,32.437310987903224,3050.387310987903,0.0,0.0,3050.387310987903,12201.549243951613,0.0,12201.549243951613,0.0,0.0,3374.25,14.700000000000001
2023-12-26 20:15:00,2980.25,3012.6873109879034,32.437310987903224,3026.6137109879032,0.0,0.0,3026.6137109879032,12106.454843951613,0.0,12106.454843951613,0.0,0.0,3351.25,13.926400000000001
2023-12-26 20:30:00,2953.5,2985.9373109879034,32.437310987903224,2999.0620109879032,0.0,0.0,2999.0620109879032,11996.248043951613,0.0,11996.248043951613,0.0,0.0,3324.5,13.124700000000002
2023-12-26 20:45:00,2933.75,2966.1873109879034,32.437310987903224,2979.0554109879035,0.0,0.0,2979.0554109879035,11916.221643951614,0.0,11916.221643951614,0.0,0.0,3304.75,12.868100000000002
2023-12-26 21:00:00,2910.5,2942.9373109879034,32.437310987903224,2954.6517109879032,0.0,0.0,2954.6517109879032,11818.606843951613,0.0,11818.606843951613,0.0,0.0,3281.5,11.714400000000001
2023-12-26 21:15:00,2887.75,2920.1873109879034,32.437310987903224,2930.2892109879035,0.0,0.0,2930.2892109879035,11721.156843951614,0.0,11721.156843951614,0.0,0.0,3258.75,10.1019
2023-12-26 21:30:00,2861.75,2894.1873109879034,32.437310987903224,2902.695310987903,0.0,0.0,2902.695310987903,11610.781243951613,0.0,11610.781243951613,0.0,0.0,3232.75,8.508000000000001
2023-12-26 21:45:00,2845.5,2877.9373109879034,32.437310987903224,2885.2953109879036,0.0,0.0,2885.2953109879036,11541.181243951614,0.0,11541.181243951614,0.0,0.0,3216.5,7.3580000000000005
2023-12-26 22:00:00,2801.75,2834.1873109879034,32.437310987903224,2840.3254109879035,0.0,0.0,2840.3254109879035,11361.301643951614,0.0,11361.301643951614,0.0,0.0,3172.75,6.1381000000000006
2023-12-26 22:15:00,2776.0,2808.4373109879034,32.437310987903224,2813.8838109879034,0.0,0.0,2813.8838109879034,11255.535243951614,0.0,11255.535243951614,0.0,0.0,3147.0,5.4465
2023-12-26 22:30:00,2735.0,2767.4373109879034,32.437310987903224,2772.1390109879035,0.0,0.0,2772.1390109879035,11088.556043951614,0.0,11088.556043951614,0.0,0.0,3106.0,4.701700000000001
2023-12-26 22:45:00,2699.0,2731.4373109879034,32.437310987903224,2735.7485109879035,0.0,0.0,2735.7485109879035,10942.994043951614,0.0,10942.994043951614,0.0,0.0,3070.0,4.3112
2023-12-26 23:00:00,2663.0,2695.4373109879034,32.437310987903224,2699.5540109879034,0.0,0.0,2699.5540109879034,10798.216043951614,0.0,10798.216043951614,0.0,0.0,3034.0,4.116700000000001
2023-12-26 23:15:00,2631.75,2664.1873109879034,32.437310987903224,2668.1431109879036,0.0,0.0,2668.1431109879036,10672.572443951614,0.0,10672.572443951614,0.0,0.0,3002.75,3.9558
2023-12-26 23:30:00,2590.25,2622.6873109879034,32.437310987903224,2626.4387109879035,0.0,0.0,2626.4387109879035,10505.754843951614,0.0,10505.754843951614,0.0,0.0,2961.25,3.7514000000000003
2023-12-26 23:45:00,2542.0,2574.4373109879034,32.437310987903224,2577.7199109879034,0.0,0.0,2577.7199109879034,10310.879643951614,0.0,10310.879643951614,0.0,0.0,2913.0,3.2826000000000004
2023-12-27 00:00:00,2537.5,2569.9373109879034,32.437310987903224,2572.8345109879033,0.0,0.0,2572.8345109879033,10291.338043951613,0.0,10291.338043951613,0.0,0.0,2908.5,2.8972
2023-12-27 00:15:00,2500.0,2532.4373109879034,32.437310987903224,2535.2450109879032,0.0,0.0,2535.2450109879032,10140.980043951613,0.0,10140.980043951613,0.0,0.0,2871.0,2.8077000000000005
2023-12-27 00:30:00,2460.25,2492.6873109879034,32.437310987903224,2495.1543109879035,0.0,0.0,2495.1543109879035,9980.617243951614,0.0,9980.617243951614,0.0,0.0,2831.25,2.4670000000000005
2023-12-27 00:45:00,2436.75,2469.1873109879034,32.437310987903224,2471.8100109879033,0.0,0.0,2471.8100109879033,9887.240043951613,0.0,9887.240043951613,0.0,0.0,2807.75,2.6227
2023-12-27 01:00:00,2404.5,2436.9373109879034,32.437310987903224,2439.1389109879033,0.0,0.0,2439.1389109879033,9756.555643951613,0.0,9756.555643951613,0.0,0.0,2775.5,2.2016
2023-12-27 01:15:00,2383.0,2415.4373109879034,32.437310987903224,2416.9235109879032,0.0,0.0,2416.9235109879032,9667.694043951613,0.0,9667.694043951613,0.0,0.0,2754.0,1.4862000000000002
2023-12-27 01:30:00,2349.5,2381.9373109879034,32.437310987903224,2383.3531109879036,0.0,0.0,2383.3531109879036,9533.412443951614,0.0,9533.412443951614,0.0,0.0,2720.5,1.4158
2023-12-27 01:45:00,2326.75,2359.1873109879034,32.437310987903224,2360.3177109879034,0.0,0.0,2360.3177109879034,9441.270843951614,0.0,9441.270843951614,0.0,0.0,2697.75,1.1304
2023-12-27 02:00:00,2335.0,2367.4373109879034,32.437310987903224,2368.4376109879036,0.0,0.0,2368.4376109879036,9473.750443951614,0.0,9473.750443951614,0.0,0.0,2706.0,1.0003
2023-12-27 02:15:00,2318.5,2350.9373109879034,32.437310987903224,2351.9289109879032,0.0,0.0,2351.9289109879032,9407.715643951613,0.0,9407.715643951613,0.0,0.0,2689.5,0.9916
2023-12-27 02:30:00,2306.0,2338.4373109879034,32.437310987903224,2339.8144109879036,0.0,0.0,2339.8144109879036,9359.257643951614,0.0,9359.257643951614,0.0,0.0,2677.0,1.3771000000000002
2023-12-27 02:45:00,2290.25,2322.6873109879034,32.437310987903224,2324.020610987903,0.0,0.0,2324.020610987903,9296.082443951613,0.0,9296.082443951613,0.0,0.0,2661.25,1.3333000000000002
2023-12-27 03:00:00,2288.0,2320.4373109879034,32.437310987903224,2321.9443109879035,0.0,0.0,2321.9443109879035,9287.777243951614,0.0,9287.777243951614,0.0,0.0,2659.0,1.5070000000000001
2023-12-27 03:15:00,2281.0,2313.4373109879034,32.437310987903224,2315.1752109879035,0.0,0.0,2315.1752109879035,9260.700843951614,0.0,9260.700843951614,0.0,0.0,2652.0,1.7379000000000002
